,theta mu pop rise,theta var pop rise,theta mu pop fall,theta var pop fall,theta mu first rise,theta var first rise,theta mu first fall,theta var first fall,theta mu last rise,theta var last rise,theta mu last fall,theta var last fall,theta delay (ps),m,n,c,ps_bumps
0,0.0,0.0,1.7802734375,0.1714468002319336,0.0,0.0,1.7802734375,0.1714468002319336,0.0,0.0,1.7802734375,0.1714468002319336,2578.125,32,1,16,95
1,0.0,0.0,1.892578125,0.09588241577148438,0.0,0.0,1.892578125,0.09588241577148438,0.0,0.0,1.892578125,0.09588241577148438,2583.333,30,1,15,89
2,0.0,0.0,1.974609375,0.024745941162109375,0.0,0.0,1.974609375,0.024745941162109375,0.0,0.0,1.974609375,0.024745941162109375,2589.286,28,1,14,83
3,0.0,0.0,1.9912109375,0.008711814880371094,0.0,0.0,1.9912109375,0.008711814880371094,0.0,0.0,1.9912109375,0.008711814880371094,2596.154,26,1,13,77
4,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2604.167,24,1,12,71
5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2613.636,22,1,11,65
6,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2625.0,20,1,10,59
7,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2638.889,18,1,9,53
8,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2656.25,16,1,8,47
9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2666.667000000001,30,1,15,88
10,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2678.571000000001,14,1,7,41
11,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2692.308,26,1,13,76
12,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2708.333,12,1,6,35
13,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2727.2729999999997,22,1,11,64
14,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2734.375,32,1,16,93
15,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2750.0,20,1,10,58
16,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2767.857,28,1,14,81
17,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2777.778,18,1,9,52
18,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2788.462,26,1,13,75
19,0.099609375,0.08968734741210938,2.0,0.0,0.099609375,0.08968734741210938,2.0,0.0,0.099609375,0.08968734741210938,2.0,0.0,2812.5,16,1,8,46
20,0.6953125,0.43060302734375,2.0,0.0,0.6953125,0.43060302734375,2.0,0.0,0.6953125,0.43060302734375,2.0,0.0,2833.333,30,1,15,86
21,0.58984375,0.4138031005859375,2.0,0.0,0.58984375,0.4138031005859375,2.0,0.0,0.58984375,0.4138031005859375,2.0,0.0,2840.909,22,1,11,63
22,1.4912109375,0.3534383773803711,2.0,0.0,1.4912109375,0.3534383773803711,2.0,0.0,1.4912109375,0.3534383773803711,2.0,0.0,2857.143,14,1,7,40
23,1.8935546875,0.09511470794677734,2.0,0.0,1.8935546875,0.09511470794677734,2.0,0.0,1.8935546875,0.09511470794677734,2.0,0.0,2875.0,20,1,10,57
24,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2884.615,26,1,13,74
25,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2890.625,32,1,16,91
26,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2916.667,12,1,6,34
27,2.0,0.0,2.0009765625,0.0009756088256835938,2.0,0.0,2.0009765625,0.0009756088256835938,2.0,0.0,2.0009765625,0.0009756088256835938,2946.429,28,1,14,79
28,2.0,0.0,2.0146484375,0.020293235778808594,2.0,0.0,2.0126953125,0.012534141540527344,2.0,0.0,2.0166015625,0.035857200622558594,2954.545,22,1,11,62
29,2.02734375,0.0265960693359375,2.166015625,0.23611068725585938,2.02734375,0.0265960693359375,2.1279296875,0.11156368255615234,2.02734375,0.0265960693359375,2.2041015625,0.4768972396850586,2968.75,16,1,8,45
30,2.203125,0.161865234375,2.7802734375,1.4409780502319336,2.203125,0.161865234375,2.3994140625,0.2574605941772461,2.203125,0.161865234375,3.1162109375,3.548018455505371,2980.7690000000002,26,1,13,73
31,2.7587890625,0.3353719711303711,4.091796875,2.7513389587402344,2.6884765625,0.2261953353881836,2.9140625,0.60589599609375,2.8291015625,0.5752859115600586,5.056640625,5.942104339599609,3000.0,20,1,10,56
32,3.697265625,1.0880393981933594,5.630859375,2.6742820739746094,3.322265625,0.5523948669433594,3.7490234375,2.1469717025756836,4.072265625,2.0924339294433594,6.900390625,3.9588279724121094,3020.833,24,1,12,67
33,3.990234375,1.3124046325683594,6.36328125,2.0516204833984375,3.470703125,0.7198448181152344,4.412109375,3.4082908630371094,4.509765625,2.4354515075683594,7.6484375,1.47406005859375,3035.7140000000004,14,1,7,39
34,4.84765625,1.9806976318359375,7.435546875,1.5388145446777344,4.05859375,1.0512542724609375,5.6787109375,5.387984275817871,5.63671875,3.5711517333984375,8.396484375,0.3252220153808594,3046.8750000000005,32,1,16,89
