,theta mu pop rise,theta var pop rise,theta mu pop fall,theta var pop fall,theta mu first rise,theta var first rise,theta mu first fall,theta var first fall,theta mu last rise,theta var last rise,theta mu last fall,theta var last fall,theta delay (ps),m,n,c,ps_bumps
0,106.716796875,7.447139739990234,88.10009765625,9.895253896713257,102.203125,4.392333984375,76.989501953125,19.94495815038681,114.3564453125,12.050681114196777,94.758544921875,1.9399904608726501,2211.538,26,1,13,81
1,107.9208984375,8.054289817810059,89.371337890625,8.663621842861176,102.8974609375,4.343001365661621,78.840576171875,14.04074615240097,115.96875,15.1865234375,95.20263671875,2.1801297664642334,2222.222,18,1,9,56
2,108.6650390625,8.041609764099121,90.145751953125,8.043941915035248,103.470703125,4.346797943115234,79.718017578125,13.11262458562851,116.818359375,15.60177230834961,95.537109375,2.1817283630371094,2232.143,28,1,14,87
3,113.321044921875,10.658404767513275,94.629638671875,10.095498502254486,106.44482421875,5.393928289413452,86.319580078125,38.24088615179062,121.8388671875,7.48770809173584,98.007080078125,5.604686200618744,2250.0,20,1,10,62
4,116.085205078125,10.509585797786713,96.8935546875,7.945212364196777,108.14501953125,4.73287558555603,90.382080078125,41.796153485774994,123.6826171875,2.63754940032959,100.4638671875,18.16666316986084,2265.625,32,1,16,99
5,117.860595703125,8.591162145137787,98.525390625,7.264980316162109,109.34033203125,7.666400671005249,93.93310546875,27.825114965438843,124.39404296875,1.3564488887786865,102.498779296875,26.53613132238388,2272.7270000000008,22,1,11,68
6,120.546630859375,5.721946656703949,100.969970703125,6.524733006954193,112.1591796875,16.447318077087402,97.31591796875,12.746387243270874,125.27685546875,0.5727651119232178,107.79736328125,35.68745398521423,2291.667,12,1,6,37
7,122.307861328125,5.711617887020111,102.658203125,6.103878021240234,114.7890625,19.26409912109375,99.37353515625,4.347287893295288,125.729248046875,0.9318203330039978,110.7001953125,21.711386680603027,2307.692,26,1,13,80
8,124.630615234375,3.852568566799164,106.2705078125,12.471259117126465,119.13134765625,13.729818105697632,101.71435546875,8.918407201766968,126.669677734375,0.9404477477073669,115.1826171875,14.18735408782959,2321.429,14,1,7,43
9,125.331298828125,2.3025946021080017,107.36767578125,13.786201238632202,120.197021484375,12.353028237819672,102.521484375,8.72805404663086,126.9609375,0.67572021484375,116.328369140625,17.9358748793602,2333.333,30,1,15,92
10,126.128662109375,1.8855456709861755,109.21728515625,13.848783254623413,121.80078125,17.427597045898438,103.30712890625,7.340242147445679,127.356201171875,0.2835211157798767,118.35498046875,20.12496542930603,2343.75,16,1,8,49
11,126.771484375,1.8769798278808594,111.07763671875,12.379226446151733,123.614013671875,20.23504775762558,104.10888671875,5.265487432479858,127.5966796875,0.24065303802490234,120.184326171875,18.331502377986908,2361.111,18,1,9,55
12,127.821533203125,0.2789406180381775,115.555419921875,12.617045819759369,126.872802734375,8.874201714992523,105.890625,2.769287109375,127.959716796875,0.03866046667098999,123.844482421875,3.3993982672691345,2375.0,20,1,10,61
13,127.958984375,0.07839584350585938,117.05859375,13.845687866210938,127.778076171875,1.9480642676353455,106.5830078125,3.826117515563965,127.98681640625,0.013009786605834961,124.630615234375,3.483916223049164,2386.364,22,1,11,67
14,128.0,0.0,118.54443359375,12.14353346824646,128.0,0.0,107.287109375,3.9175682067871094,128.0,0.0,125.431884765625,3.413329064846039,2395.833,24,1,12,73
15,127.9951171875,0.006812095642089844,118.3525390625,12.320052146911621,127.96484375,0.3151702880859375,107.20263671875,3.9931180477142334,127.9990234375,0.0009756088256835938,125.294189453125,3.5543217062950134,2403.846,26,1,13,79
16,128.0,0.0,120.6953125,7.47210693359375,128.0,0.0,108.70654296875,8.846500158309937,128.0,0.0,126.3486328125,2.25150203704834,2410.714,28,1,14,85
17,128.0,0.0,121.7431640625,4.980910301208496,128.0,0.0,109.63427734375,11.313512563705444,128.0,0.0,126.836669921875,1.1849932074546814,2416.667,30,1,15,91
