,delta mu fall bg,delta mu rise bg,delta mu fall target,delta mu rise target,diff mu rise,diff mu fall,var fall bg,var rise bg,var fall target,var rise target,diff var rise,diff var fall,phi delay (ps)
0,0.69873046875,0.51611328125,0.57275390625,0.60986328125,0.09375,-0.1259765625,17.18705654144287,9.796431541442871,17.32904052734375,10.045760154724121,0.24932861328125,0.1419839859008789,78.125
1,0.02392578125,0.25048828125,0.24755859375,0.45654296875,0.2060546875,0.2236328125,17.14211654663086,9.539137840270996,17.37741756439209,10.110214233398438,0.5710763931274414,0.23530101776123047,80.645
2,-1.93408203125,-0.93212890625,0.01708984375,0.54052734375,1.47265625,1.951171875,16.394408226013184,9.682613372802734,17.43923854827881,9.892696380615234,0.2100830078125,1.044830322265625,83.333
3,-0.37158203125,-0.06201171875,0.33837890625,0.23681640625,0.298828125,0.7099609375,16.719481468200684,9.927443504333496,17.32464599609375,10.005805015563965,0.07836151123046875,0.6051645278930664,86.20700000000002
4,-0.05712890625,0.35888671875,0.28173828125,0.43408203125,0.0751953125,0.3388671875,17.152701377868652,9.78948974609375,17.431758880615234,10.192999839782715,0.40351009368896484,0.27905750274658203,89.286
5,-0.07275390625,0.47705078125,0.21044921875,0.60595703125,0.12890625,0.283203125,17.611533164978027,9.909850120544434,17.474310874938965,9.88394832611084,-0.02590179443359375,-0.1372222900390625,92.59299999999999
6,0.28369140625,0.17822265625,0.28076171875,0.44970703125,0.271484375,-0.0029296875,17.1044921875,9.666472434997559,17.184256553649902,9.78684139251709,0.12036895751953125,0.07976436614990234,96.154
7,-0.81201171875,-0.45458984375,0.32080078125,0.42626953125,0.880859375,1.1328125,17.139400482177734,10.377821922302246,17.21505355834961,9.513083457946777,-0.8647384643554688,0.075653076171875,100.0
8,0.56396484375,0.67333984375,0.43017578125,0.32080078125,-0.3525390625,-0.1337890625,17.338988304138184,10.03322982788086,17.48891830444336,10.264647483825684,0.23141765594482422,0.14993000030517578,104.167
9,0.30126953125,0.49853515625,0.29833984375,0.55517578125,0.056640625,-0.0029296875,17.109920501708984,9.857710838317871,17.05502223968506,9.679961204528809,-0.1777496337890625,-0.05489826202392578,108.696
10,0.00146484375,0.09912109375,-0.04052734375,-0.04833984375,-0.1474609375,-0.0419921875,17.712889671325684,10.189571380615234,17.191513061523438,10.363478660583496,0.17390727996826172,-0.5213766098022461,113.63599999999998
11,0.94580078125,0.91943359375,0.40380859375,0.49951171875,-0.419921875,-0.5419921875,17.47921371459961,10.20882797241211,17.70218563079834,10.17474365234375,-0.034084320068359375,0.22297191619873047,119.04799999999999
12,0.15380859375,0.67822265625,0.17333984375,0.67626953125,-0.001953125,0.01953125,16.98880672454834,9.962370872497559,17.59384059906006,10.248923301696777,0.28655242919921875,0.6050338745117188,125.0
13,-0.71142578125,0.51806640625,-0.42724609375,0.39404296875,-0.1240234375,0.2841796875,17.02945613861084,9.850348472595215,17.04388427734375,9.791366577148438,-0.058981895446777344,0.014428138732910156,131.579
14,0.78564453125,0.85498046875,0.60595703125,0.59033203125,-0.2646484375,-0.1796875,17.411983489990234,9.924545288085938,17.77053451538086,10.771552085876465,0.8470067977905273,0.358551025390625,138.88899999999998
15,-0.61376953125,0.59912109375,-0.87841796875,0.62060546875,0.021484375,-0.2646484375,17.23942470550537,10.371212005615234,17.45455551147461,10.132186889648438,-0.23902511596679688,0.21513080596923828,147.059
16,0.15576171875,0.67138671875,0.34716796875,0.88916015625,0.2177734375,0.19140625,16.857352256774902,9.76116943359375,17.191710472106934,9.983473777770996,0.2223043441772461,0.33435821533203125,156.25
17,0.11962890625,0.68798828125,0.43212890625,0.88818359375,0.2001953125,0.3125,17.37298583984375,9.742384910583496,17.83099365234375,10.21407699584961,0.4716920852661133,0.4580078125,161.29
18,-0.60009765625,0.59423828125,-0.32373046875,0.77294921875,0.1787109375,0.2763671875,17.56272792816162,9.964735984802246,17.815486907958984,10.406005859375,0.4412698745727539,0.2527589797973633,166.667
19,0.06591796875,-0.14013671875,-0.04931640625,-0.23291015625,-0.0927734375,-0.115234375,17.382689476013184,10.338240623474121,17.094977378845215,9.95620346069336,-0.3820371627807617,-0.28771209716796875,172.41400000000004
20,0.34228515625,0.35693359375,0.56787109375,0.53759765625,0.1806640625,0.2255859375,17.579818725585938,9.93612289428711,17.789664268493652,10.174254417419434,0.23813152313232422,0.20984554290771484,178.571
21,-0.04736328125,0.47802734375,0.28076171875,0.73291015625,0.2548828125,0.328125,17.022910118103027,9.492549896240234,16.957694053649902,9.836195945739746,0.3436460494995117,-0.065216064453125,185.185
22,-0.57568359375,0.53857421875,-0.54150390625,0.51025390625,-0.0283203125,0.0341796875,17.948974609375,10.5810546875,17.801779747009277,10.236197471618652,-0.34485721588134766,-0.14719486236572266,192.308
23,-0.95068359375,0.28369140625,-0.22607421875,0.74755859375,0.4638671875,0.724609375,17.214599609375,9.65396785736084,17.37746810913086,10.03579330444336,0.38182544708251953,0.16286849975585938,200.0
24,0.15869140625,0.11767578125,-0.01416015625,-0.01513671875,-0.1328125,-0.1728515625,17.6181640625,10.309721946716309,17.30636501312256,9.662215232849121,-0.6475067138671875,-0.3117990493774414,208.333
25,0.20458984375,-0.13134765625,0.02001953125,0.05908203125,0.1904296875,-0.1845703125,17.04897975921631,10.118709564208984,17.218441009521484,10.147833824157715,0.02912425994873047,0.16946125030517578,217.391
26,0.32373046875,0.49267578125,0.22021484375,0.34326171875,-0.1494140625,-0.103515625,17.33036708831787,9.725005149841309,16.934996604919434,9.48968505859375,-0.2353200912475586,-0.3953704833984375,227.273
27,0.05712890625,-0.36279296875,0.12744140625,-0.01708984375,0.345703125,0.0703125,16.49700927734375,9.71665096282959,16.82421875,10.153090476989746,0.43643951416015625,0.32720947265625,234.375
28,0.31298828125,0.98388671875,0.50048828125,1.00537109375,0.021484375,0.1875,17.218013763427734,10.10003662109375,17.275386810302734,10.237056732177734,0.13702011108398438,0.057373046875,238.095
29,-0.76806640625,0.47509765625,-0.60888671875,0.55615234375,0.0810546875,0.1591796875,16.791083335876465,9.687804222106934,17.555965423583984,10.018367767333984,0.3305635452270508,0.7648820877075195,241.93500000000003
30,0.20263671875,0.82080078125,0.42333984375,0.94482421875,0.1240234375,0.220703125,17.010703086853027,10.126952171325684,16.90487575531006,9.85546875,-0.2714834213256836,-0.10582733154296875,250.00000000000003
