,delta mu fall bg,delta mu rise bg,var fall bg,var rise bg,phi delay (ps) bg,delta mu fall target,delta mu rise target,var fall target,var rise target,phi delay (ps) target,diff mu fall,diff mu rise,diff var fall,diff var rise
0,-0.287841796875,-0.052978515625,16.65228271484375,10.395622193813324,78.12499999999925,-3.51953125,-3.13671875,9.701786458492279,11.693879842758179,78.12499999999925,-3.231689453125,-3.083740234375,-6.950496256351471,1.2982576489448547
1,-0.595703125,-0.703125,16.037732541561127,10.890416860580444,80.64516129032822,-2.9228515625,-2.985107421875,10.981882989406586,11.44672292470932,80.64516129032822,-2.3271484375,-2.281982421875,-5.055849552154541,0.5563060641288757
2,-0.31201171875,-0.383056640625,17.04408973455429,10.873806893825531,92.59259259258975,-2.8369140625,-2.951171875,11.045187890529633,11.431709051132202,92.59259259258975,-2.52490234375,-2.568115234375,-5.998901844024658,0.5579021573066711
3,-0.033935546875,-0.109130859375,17.515243530273438,10.78463214635849,100.00000000000752,-2.662841796875,-2.369384765625,11.52532958984375,11.24061006307602,100.00000000000752,-2.62890625,-2.26025390625,-5.9899139404296875,0.4559779167175293
4,0.036376953125,0.200439453125,17.550643920898438,10.355829179286957,113.63636363636616,-2.724609375,-2.35546875,11.420566022396088,10.943483114242554,113.63636363636616,-2.760986328125,-2.555908203125,-6.13007789850235,0.5876539349555969
5,-0.161865234375,-0.128173828125,17.24961757659912,10.717061460018158,124.99999999999615,-2.53759765625,-2.2783203125,12.025798738002777,11.11847472190857,124.99999999999615,-2.375732421875,-2.150146484375,-5.223818838596344,0.4014132618904114
6,-0.0703125,-0.015380859375,17.52119678258896,10.633005559444427,131.57894736842886,-3.080322265625,-2.81787109375,10.377429723739624,11.382811546325684,131.57894736842886,-3.010009765625,-2.802490234375,-7.143767058849335,0.7498059868812561
7,-0.804443359375,-0.22314453125,15.914046287536621,10.642696380615234,147.05882352941737,-3.28564453125,-2.864501953125,9.86926931142807,11.15733951330185,147.05882352941737,-2.481201171875,-2.641357421875,-6.044776976108551,0.514643132686615
8,-0.96923828125,-0.326904296875,15.675663888454437,10.74895852804184,156.2499999999985,-2.705078125,-2.705810546875,11.562184751033783,11.274576127529144,156.2499999999985,-1.73583984375,-2.37890625,-4.113479137420654,0.5256175994873047
9,-0.359375,-0.363525390625,16.633345067501068,10.782183587551117,161.2903225806432,-3.174072265625,-2.89697265625,10.251300573348999,11.438232421875,161.2903225806432,-2.814697265625,-2.533447265625,-6.382044494152069,0.6560488343238831
10,-0.029541015625,-0.124267578125,17.695510625839233,10.861552655696869,172.41379310344388,-2.683837890625,-2.6806640625,11.51786208152771,11.108346700668335,172.41379310344388,-2.654296875,-2.556396484375,-6.177648544311523,0.24679404497146606
11,-0.541259765625,-0.622314453125,16.578319311141968,11.056345403194427,185.18518518519272,-2.6357421875,-2.729248046875,11.8061084151268,11.394559800624847,185.18518518519272,-2.094482421875,-2.10693359375,-4.772210896015167,0.3382143974304199
12,-0.968994140625,-0.4833984375,15.5293710231781,10.937278509140015,192.30769230769658,-2.993896484375,-3.30615234375,10.634222984313965,11.850424766540527,192.30769230769658,-2.02490234375,-2.82275390625,-4.895148038864136,0.9131462574005127
13,-0.9091796875,-0.447509765625,15.789007127285004,10.895555436611176,200.00000000000182,-2.91796875,-3.256591796875,11.067268788814545,11.82327264547348,200.00000000000182,-2.0087890625,-2.80908203125,-4.721738338470459,0.9277172088623047
14,-0.294189453125,0.02587890625,16.850736379623413,10.463683128356934,217.39130434782862,-2.82763671875,-2.705322265625,10.994262158870697,11.109914720058441,217.39130434782862,-2.533447265625,-2.731201171875,-5.856474220752716,0.6462315917015076
15,-0.352294921875,-0.235107421875,16.74007797241211,10.56476491689682,227.2727272727323,-2.92236328125,-3.218994140625,11.120404183864594,11.779091775417328,227.2727272727323,-2.570068359375,-2.98388671875,-5.619673788547516,1.2143268585205078
16,-0.03125,-0.0244140625,17.54747623205185,10.46994948387146,234.3749999999977,-3.3994140625,-2.998291015625,9.660391747951508,11.432887971401215,234.3749999999977,-3.3681640625,-2.973876953125,-7.887084484100342,0.9629384875297546
17,-0.424072265625,-0.056884765625,16.722736120224,10.465555131435394,241.9354838709714,-2.7060546875,-2.700927734375,11.44718736410141,11.110362470149994,241.9354838709714,-2.281982421875,-2.64404296875,-5.275548756122589,0.6448073387145996
18,-0.31298828125,-0.119873046875,16.736988961696625,10.541952073574066,250.00000000000557,-3.2353515625,-2.982666015625,10.04056829214096,11.425067842006683,250.00000000000557,-2.92236328125,-2.86279296875,-6.696420669555664,0.8831157684326172
19,-0.650390625,-0.62939453125,16.164521634578705,10.842037200927734,267.857142857146,-3.3427734375,-3.037353515625,9.770866334438324,11.491073548793793,267.857142857146,-2.6923828125,-2.407958984375,-6.393655300140381,0.6490363478660583
20,-0.386962890625,-0.173828125,16.413141012191772,10.58248496055603,277.7777777777825,-2.7451171875,-2.649169921875,11.701196610927582,11.591570794582367,277.7777777777825,-2.358154296875,-2.475341796875,-4.711944401264191,1.0090858340263367
21,-1.219970703125,-0.868408203125,15.11722731590271,10.991928517818451,288.4615384615449,-2.744140625,-2.43212890625,11.552598416805267,11.081405639648438,288.4615384615449,-1.524169921875,-1.563720703125,-3.5646288990974426,0.08947712182998657
22,-0.4052734375,-0.136474609375,16.6912459731102,10.674259603023529,299.99999999999613,-2.6865234375,-2.64892578125,11.665229737758636,11.559505462646484,299.99999999999613,-2.28125,-2.512451171875,-5.0260162353515625,0.8852458596229553
23,-0.30859375,0.037841796875,16.70242351293564,10.415741384029388,312.499999999997,-3.10986328125,-3.364501953125,10.480114877223969,11.78160709142685,312.499999999997,-2.80126953125,-3.40234375,-6.22230863571167,1.365865707397461
24,-0.94921875,-0.199462890625,15.666069447994232,10.657622277736664,322.5806451612864,-3.259033203125,-3.159912109375,10.013704061508179,11.470344960689545,322.5806451612864,-2.309814453125,-2.96044921875,-5.6523653864860535,0.8127226829528809
