,theta mu pop rise,theta var pop rise,theta mu pop fall,theta var pop fall,theta mu first rise,theta var first rise,theta mu first fall,theta var first fall,theta mu last rise,theta var last rise,theta mu last fall,theta var last fall,theta delay (ps),m,n,c,ps_bumps
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.692307692308,130,1,13,80
1,0.0,0.0,0.0009765625,0.0009756088256835938,0.0,0.0,0.0009765625,0.0009756088256835938,0.0,0.0,0.0009765625,0.0009756088256835938,2333.333333333333,150,1,15,92
2,0.0,0.0,0.23046875,0.1773529052734375,0.0,0.0,0.23046875,0.1773529052734375,0.0,0.0,0.23046875,0.1773529052734375,2343.750000000001,160,1,16,98
3,0.0,0.0,1.0927734375,0.1173696517944336,0.0,0.0,1.0927734375,0.1173696517944336,0.0,0.0,1.0927734375,0.1173696517944336,2375.0,100,1,10,61
4,0.0,0.0,1.4169921875,0.24310970306396484,0.0,0.0,1.4169921875,0.24310970306396484,0.0,0.0,1.4169921875,0.24310970306396484,2395.833333333334,120,1,12,73
5,0.0,0.0,1.8447265625,0.1311635971069336,0.0,0.0,1.8447265625,0.1311635971069336,0.0,0.0,1.8447265625,0.1311635971069336,2416.666666666667,150,1,15,91
6,0.0,0.0,1.9609375,0.03753662109375,0.0,0.0,1.9609375,0.03753662109375,0.0,0.0,1.9609375,0.03753662109375,2421.875,160,1,16,97
7,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2500.000000000001,160,1,16,96
8,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2578.125,160,1,16,95
9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2583.333333333333,150,1,15,89
10,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2604.166666666667,120,1,12,71
11,0.0888671875,0.08096981048583984,2.0,0.0,0.0888671875,0.08096981048583984,2.0,0.0,0.0888671875,0.08096981048583984,2.0,0.0,2625.0000000000005,100,1,10,59
12,1.017578125,0.4215660095214844,2.0,0.0,1.017578125,0.4215660095214844,2.0,0.0,1.017578125,0.4215660095214844,2.0,0.0,2656.2500000000005,160,1,16,94
13,1.16796875,0.4366302490234375,2.0,0.0,1.16796875,0.4366302490234375,2.0,0.0,1.16796875,0.4366302490234375,2.0,0.0,2666.6666666666665,150,1,15,88
14,1.9970703125,0.0029211044311523438,2.0,0.0,1.9970703125,0.0029211044311523438,2.0,0.0,1.9970703125,0.0029211044311523438,2.0,0.0,2692.3076923076924,130,1,13,76
15,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2708.333333333333,120,1,12,70
16,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2734.3750000000005,160,1,16,93
17,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2750.0,150,1,15,87
18,2.0341796875,0.033011436462402344,2.0,0.0,2.0341796875,0.033011436462402344,2.0,0.0,2.0341796875,0.033011436462402344,2.0,0.0,2767.857142857143,140,1,14,81
19,2.119140625,0.10494613647460938,2.0,0.0,2.119140625,0.10494613647460938,2.0,0.0,2.119140625,0.10494613647460938,2.0,0.0,2788.4615384615386,130,1,13,75
20,2.923828125,0.4961509704589844,2.4267578125,0.8461980819702148,2.8154296875,0.32042598724365234,2.2236328125,0.17362117767333984,3.0322265625,0.8651723861694336,2.626953125,2.1987266540527344,2812.5000000000005,160,1,16,92
