,delta mu fall bg,delta mu rise bg,delta mu fall target,delta mu rise target,diff mu rise,diff mu fall,var fall bg,var rise bg,var fall target,var rise target,diff var rise,diff var fall,phi delay (ps)
4669,-4.944580078125,43.6064453125,-3.788330078125,44.71484375,1.1083984375,1.15625,9.577528953552246,10.777731895446777,11.408766746520996,11.215560913085938,0.43782901763916016,1.83123779296875,36034.483
4670,-3.593017578125,44.8662109375,-3.302978515625,45.1123046875,0.24609375,0.2900390625,12.016844749450684,11.570967674255371,11.81228256225586,10.863364219665527,-0.7076034545898438,-0.20456218719482422,36041.667
4671,-4.968017578125,43.5166015625,-3.239501953125,45.3134765625,1.796875,1.728515625,9.138670921325684,10.640349388122559,11.817450523376465,10.898802757263184,0.258453369140625,2.6787796020507812,36048.387
4672,-3.137939453125,45.470703125,-3.378173828125,45.1318359375,-0.3388671875,-0.240234375,11.584738731384277,10.358516693115234,11.410696983337402,10.905470848083496,0.5469541549682617,-0.174041748046875,36052.632000000005
4673,-4.444580078125,43.990234375,-3.093017578125,45.12890625,1.138671875,1.3515625,9.547255516052246,10.32021713256836,11.490477561950684,11.282211303710938,0.9619941711425781,1.9432220458984375,36057.692
4674,-3.392822265625,45.384765625,-3.285400390625,45.162109375,-0.22265625,0.107421875,11.574275970458984,10.66054916381836,11.642074584960938,11.10848617553711,0.44793701171875,0.06779861450195312,36071.429
4675,-4.445556640625,44.255859375,-3.013916015625,45.626953125,1.37109375,1.431640625,10.10296630859375,10.74312973022461,11.810482025146484,10.452632904052734,-0.290496826171875,1.7075157165527344,36083.33300000001
4676,-3.343017578125,45.171875,-3.559814453125,45.244140625,0.072265625,-0.216796875,11.928465843200684,11.234130859375,12.561087608337402,11.19430160522461,-0.039829254150390625,0.6326217651367188,36086.957
4677,-4.734619140625,43.72265625,-2.843017578125,45.615234375,1.892578125,1.8916015625,9.363037109375,10.514877319335938,11.595458030700684,10.25039291381836,-0.2644844055175781,2.2324209213256836,36093.75
4678,-2.872314453125,45.4677734375,-3.036376953125,45.396484375,-0.0712890625,-0.1640625,11.865653038024902,10.786070823669434,11.64585018157959,10.74123764038086,-0.04483318328857422,-0.2198028564453125,36100.0
4679,-4.410400390625,43.9814453125,-3.003173828125,45.59375,1.6123046875,1.4072265625,10.512191772460938,10.764304161071777,11.946097373962402,10.8759765625,0.11167240142822266,1.4339056015014648,36111.111000000004
4680,-3.115478515625,45.53515625,-3.047119140625,45.2470703125,-0.2880859375,0.068359375,11.75393295288086,10.367904663085938,11.644287109375,11.012198448181152,0.6442937850952148,-0.10964584350585938,36120.69
4681,-3.639892578125,44.7421875,-3.369384765625,45.0478515625,0.3056640625,0.2705078125,11.706145286560059,11.42962646484375,11.87484359741211,11.510405540466309,0.0807790756225586,0.16869831085205078,36125.0
4682,-4.711181640625,44.0068359375,-3.040283203125,45.5634765625,1.556640625,1.6708984375,9.64251708984375,10.487257957458496,11.657027244567871,10.169798851013184,-0.3174591064453125,2.014510154724121,36129.032000000014
4683,-3.244384765625,45.27734375,-3.294189453125,45.12890625,-0.1484375,-0.0498046875,11.96126937866211,11.151596069335938,11.730185508728027,11.782211303710938,0.630615234375,-0.23108386993408203,36136.364
4684,-4.906494140625,43.638671875,-4.088134765625,44.0537109375,0.4150390625,0.818359375,8.98828125,10.437801361083984,10.95650863647461,11.031294822692871,0.5934934616088867,1.9682273864746094,36145.833
4685,-3.195556640625,45.337890625,-3.158447265625,45.107421875,-0.23046875,0.037109375,11.64007568359375,10.86825180053711,11.737545013427734,10.699398040771484,-0.168853759765625,0.09746932983398438,36153.846
4686,-4.808837890625,43.685546875,-3.342041015625,45.4169921875,1.7314453125,1.466796875,9.945053100585938,10.889400482177734,11.690914154052734,10.688422203063965,-0.20097827911376953,1.7458610534667969,36160.714
4687,-3.587158203125,45.130859375,-3.683837890625,44.8740234375,-0.2568359375,-0.0966796875,12.172560691833496,11.59420394897461,12.289779663085938,11.610106468200684,0.01590251922607422,0.1172189712524414,36166.667
4688,-4.564697265625,43.865234375,-3.074462890625,45.3349609375,1.4697265625,1.490234375,10.084590911865234,10.97988510131836,11.897079467773438,10.839949607849121,-0.13993549346923828,1.8124885559082031,36171.875
