,delta mu fall bg,delta mu rise bg,var fall bg,var rise bg,phi delay (ps) bg,delta mu fall target,delta mu rise target,var fall target,var rise target,phi delay (ps) target,diff mu fall,diff mu rise,diff var fall,diff var rise
0,4.2939453125,4.138671875,12.840633392333984,7.256293296813965,78.125,5.033203125,3.923828125,11.660147666931152,7.736037254333496,78.125,0.7392578125,-0.21484375,-1.180485725402832,0.47974395751953125
1,3.548828125,3.6435546875,13.477194786071777,7.239345550537109,80.645,3.6357421875,4.4912109375,14.084579467773438,7.627681732177734,80.645,0.0869140625,0.84765625,0.6073846817016602,0.388336181640625
2,3.115234375,3.5625,14.275984764099121,7.661574363708496,83.333,4.541015625,3.72265625,12.420783042907715,7.471625328063965,83.333,1.42578125,0.16015625,-1.8552017211914062,-0.18994903564453125
3,2.8740234375,3.431640625,13.8544921875,7.139403343200684,86.20700000000002,3.9912109375,4.8515625,13.94769287109375,7.781096458435059,86.20700000000002,1.1171875,1.419921875,0.09320068359375,0.641693115234375
4,3.7802734375,3.787109375,12.70703125,6.841452598571777,89.286,3.8125,4.5107421875,13.282652854919434,7.469661712646484,89.286,0.0322265625,0.7236328125,0.5756216049194336,0.628209114074707
5,3.9130859375,3.94921875,13.81829833984375,7.196188926696777,92.59299999999999,4.2802734375,3.7197265625,12.748046875,7.66448974609375,92.59299999999999,0.3671875,-0.2294921875,-1.07025146484375,0.46830081939697266
6,3.4189453125,3.7255859375,13.704402923583984,7.298274993896484,96.154,4.830078125,4.7939453125,12.342734336853027,7.5486907958984375,96.154,1.4111328125,1.068359375,-1.361668586730957,0.2504158020019531
7,3.4267578125,3.689453125,13.14358139038086,7.093916893005371,100.0,5.0849609375,4.865234375,11.47552490234375,8.084342002868652,100.0,1.658203125,1.17578125,-1.6680564880371094,0.9904251098632812
8,3.1259765625,3.2919921875,13.609981536865234,7.240047454833984,104.167,3.7392578125,4.505859375,13.81179428100586,7.367148399353027,104.167,0.61328125,1.2138671875,0.201812744140625,0.12710094451904297
9,4.0810546875,4.029296875,13.389999389648438,7.18045711517334,108.696,3.7080078125,4.65625,13.06411361694336,7.272597312927246,108.696,-0.373046875,0.626953125,-0.3258857727050781,0.09214019775390625
10,3.6865234375,3.677734375,13.4814453125,7.192618370056152,113.63599999999998,4.869140625,4.212890625,11.73380184173584,7.701354026794434,113.63599999999998,1.1826171875,0.53515625,-1.7476434707641602,0.5087356567382812
11,3.4169921875,3.296875,13.875839233398438,7.668868064880371,119.04799999999999,3.658203125,4.7138671875,12.808829307556152,7.216182708740234,119.04799999999999,0.2412109375,1.4169921875,-1.0670099258422852,-0.4526853561401367
12,3.775390625,3.87109375,13.10690975189209,7.398062705993652,125.0,5.056640625,4.791015625,11.25516414642334,7.574004173278809,125.0,1.28125,0.919921875,-1.85174560546875,0.17594146728515625
13,2.9697265625,3.4384765625,13.689693450927734,7.31829833984375,131.579,4.580078125,4.8798828125,11.971152305603027,7.3108978271484375,131.579,1.6103515625,1.44140625,-1.718541145324707,-0.0074005126953125
14,3.0634765625,3.35546875,13.729366302490234,7.475058555603027,138.88899999999998,3.2939453125,4.43359375,13.364070892333984,6.873282432556152,138.88899999999998,0.23046875,1.078125,-0.36529541015625,-0.601776123046875
15,3.349609375,3.5185546875,13.552321434020996,7.058193206787109,147.059,5.0302734375,4.8212890625,11.0859375,7.327880859375,147.059,1.6806640625,1.302734375,-2.466383934020996,0.2696876525878906
16,3.369140625,4.078125,14.16837215423584,7.300765037536621,156.25,5.1318359375,5.220703125,11.41156005859375,8.214461326599121,156.25,1.7626953125,1.142578125,-2.75681209564209,0.9136962890625
17,3.87109375,3.9638671875,13.002005577087402,7.014034271240234,161.29,3.6787109375,4.6875,13.53851318359375,7.529006004333496,161.29,-0.1923828125,0.7236328125,0.5365076065063477,0.5149717330932617
18,3.5205078125,3.9736328125,13.60342025756836,7.3682708740234375,166.667,4.873046875,4.1845703125,11.537779808044434,7.5048675537109375,166.667,1.3525390625,0.2109375,-2.065640449523926,0.1365966796875
19,3.66015625,3.9150390625,13.52512264251709,7.113037109375,172.41400000000004,4.892578125,4.734375,11.395102500915527,7.446089744567871,172.41400000000004,1.232421875,0.8193359375,-2.1300201416015625,0.3330526351928711
20,3.5849609375,3.619140625,12.95404052734375,7.107787132263184,178.571,5.0625,4.52734375,11.282164573669434,7.535819053649902,178.571,1.4775390625,0.908203125,-1.6718759536743164,0.42803192138671875
21,4.068359375,4.0556640625,13.162611961364746,7.052734375,185.185,4.7138671875,3.9443359375,11.511215209960938,8.113582611083984,185.185,0.6455078125,-0.111328125,-1.6513967514038086,1.0608482360839844
22,3.3056640625,3.828125,14.37142562866211,7.405745506286621,192.308,4.921875,4.650390625,11.749968528747559,7.643858909606934,192.308,1.6162109375,0.822265625,-2.621457099914551,0.2381134033203125
23,3.6103515625,3.43359375,13.860774993896484,7.426016807556152,200.0,4.76953125,4.75390625,11.683966636657715,7.829352378845215,200.0,1.1591796875,1.3203125,-2.1768083572387695,0.4033355712890625
24,3.6650390625,3.6064453125,14.19472885131836,7.6575775146484375,208.333,5.30859375,5.0771484375,11.096365928649902,7.984889984130859,208.333,1.6435546875,1.470703125,-3.098362922668457,0.3273124694824219
25,3.4833984375,3.4580078125,13.480224609375,7.2521820068359375,217.391,4.58984375,4.681640625,12.073599815368652,7.260008811950684,217.391,1.1064453125,1.2236328125,-1.4066247940063477,0.007826805114746094
26,3.8359375,3.828125,13.421217918395996,7.126448631286621,227.273,4.6640625,4.8203125,11.602217674255371,7.335722923278809,227.273,0.828125,0.9921875,-1.819000244140625,0.2092742919921875
27,3.376953125,3.3779296875,13.938406944274902,7.600246429443359,234.375,4.458984375,4.009765625,11.993941307067871,7.579436302185059,234.375,1.08203125,0.6318359375,-1.9444656372070312,-0.02081012725830078
28,3.90625,4.0126953125,13.519774436950684,7.4278411865234375,238.095,3.57421875,4.43359375,14.192404747009277,7.603751182556152,238.095,-0.33203125,0.4208984375,0.6726303100585938,0.17590999603271484
29,2.806640625,3.5439453125,13.91483211517334,7.0389251708984375,241.93500000000003,4.93359375,4.8330078125,11.810965538024902,7.8840179443359375,241.93500000000003,2.126953125,1.2890625,-2.1038665771484375,0.8450927734375
30,3.025390625,3.48828125,14.08981990814209,7.39145565032959,250.00000000000003,4.626953125,3.9013671875,11.774832725524902,7.317012786865234,250.00000000000003,1.6015625,0.4130859375,-2.3149871826171875,-0.07444286346435547
