,theta mu pop rise,theta var pop rise,theta mu pop fall,theta var pop fall,theta mu first rise,theta var first rise,theta mu first fall,theta var first fall,theta mu last rise,theta var last rise,theta mu last fall,theta var last fall,theta delay (ps),m,n,c,ps_bumps
0,64.0,4096.0,64.0,4096.0,64.0,4096.0,64.0,4096.0,64.0,4096.0,64.0,4096.0,1041.6666666666742,48,4,12,758
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.6923076923047,52,4,13,821
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.4285714285706,56,4,14,884
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.33333333334,60,4,15,947
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.7500000000027,64,4,16,1010
5,0.0,0.0,1.36376953125,0.23192954063415527,0.0,0.0,1.36376953125,0.23192954063415527,0.0,0.0,1.36376953125,0.23192954063415527,1145.8333333333312,48,4,12,757
6,0.0,0.0,1.6533203125,0.22649288177490234,0.0,0.0,1.6533203125,0.22649288177490234,0.0,0.0,1.6533203125,0.22649288177490234,1153.846153846153,52,4,13,820
7,0.0,0.0,1.999755859375,0.0002440810203552246,0.0,0.0,1.999755859375,0.0002440810203552246,0.0,0.0,1.999755859375,0.0002440810203552246,1166.6666666666706,60,4,15,946
8,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1171.875000000002,64,4,16,1009
9,0.010986328125,0.010865628719329834,2.0,0.0,0.010986328125,0.010865628719329834,2.0,0.0,0.010986328125,0.010865628719329834,2.0,0.0,1250.0000000000016,64,4,16,1008
10,2.000732421875,0.0007318854331970215,2.0,0.0,2.000732421875,0.0007318854331970215,2.0,0.0,2.000732421875,0.0007318854331970215,2.0,0.0,1328.1250000000005,64,4,16,1007
11,2.076416015625,0.07057660818099976,2.0,0.0,2.076416015625,0.07057660818099976,2.0,0.0,2.076416015625,0.07057660818099976,2.0,0.0,1333.3333333333321,60,4,15,944
12,2.780029296875,0.4806656241416931,2.1435546875,0.22353267669677734,2.690673828125,0.32643646001815796,2.106201171875,0.09492248296737671,2.869384765625,0.7976369261741638,2.180908203125,0.47581714391708374,1346.1538461538496,52,4,13,818
13,3.70458984375,1.2374398708343506,2.804443359375,1.5728415846824646,3.3466796875,0.6771764755249023,2.407958984375,0.2854737639427185,4.0625,2.26220703125,3.1416015625,3.7465505599975586,1354.1666666666713,48,4,12,755
14,9.197509765625,0.29180043935775757,8.7255859375,0.8675680160522461,9.1484375,0.56585693359375,8.093017578125,3.6175684332847595,9.24609375,0.1855316162109375,8.994873046875,0.34640926122665405,1406.2499999999998,64,4,16,1006
15,9.53369140625,0.24935317039489746,9.317626953125,0.44916194677352905,9.53369140625,0.24935317039489746,9.086181640625,1.5094184279441833,9.53369140625,0.24935317039489746,9.44140625,0.5785980224609375,1416.6666666666626,60,4,15,943
16,10.1865234375,0.2982168197631836,10.19677734375,0.6385247707366943,10.13623046875,0.16357016563415527,9.869140625,0.21236801147460938,10.23681640625,0.528390645980835,10.7919921875,2.490912437438965,1428.5714285714319,56,4,14,880
17,11.2900390625,1.047224998474121,11.8134765625,3.2523183822631836,10.704345703125,0.20824283361434937,10.438232421875,0.421966016292572,11.789794921875,2.2641634345054626,13.759033203125,12.738077580928802,1442.3076923076978,52,4,13,817
18,13.671142578125,3.2338938117027283,15.652587890625,9.904451310634613,11.2392578125,0.8997869491577148,12.00341796875,3.404773473739624,15.49072265625,9.678136587142944,20.522216796875,32.654779851436615,1458.3333333333414,48,4,12,754
19,18.6494140625,7.379530906677246,23.346923828125,19.446294248104095,14.03662109375,4.555299520492554,15.484375,3.476318359375,23.89306640625,16.04813551902771,30.2158203125,22.187796592712402,1484.374999999999,64,4,16,1005
20,23.216796875,11.020870208740234,29.036376953125,13.637104451656342,16.6796875,2.55169677734375,17.6123046875,4.103598594665527,29.8359375,15.37933349609375,34.976806640625,7.010936677455902,1500.0000000000068,60,4,15,942
21,27.67138671875,10.847579717636108,33.3798828125,11.05393123626709,18.669921875,4.486751556396484,20.4091796875,13.920462608337402,34.62841796875,10.280872106552124,39.23193359375,21.70206618309021,1517.8571428571472,56,4,14,879
22,35.57080078125,11.61119818687439,41.995849609375,28.03147691488266,25.4228515625,23.80166530609131,31.20751953125,71.33095908164978,41.32763671875,10.950271368026733,49.275146484375,29.548073709011078,1538.461538461546,52,4,13,816
23,43.29296875,15.108016967773438,52.285888671875,13.398980557918549,34.607421875,31.287288665771484,44.15673828125,11.428558111190796,49.9052734375,27.092589378356934,56.70849609375,16.04637312889099,1562.4999999999984,64,4,16,1004
24,50.60205078125,11.752769231796265,59.472900390625,19.184324204921722,43.529296875,14.922969818115234,49.19287109375,17.54580855369568,56.2216796875,8.614920616149902,65.8642578125,36.255988121032715,1583.3333333333374,60,4,15,941
25,56.2822265625,8.813414573669434,66.06591796875,12.128955602645874,49.06591796875,13.857959508895874,56.150146484375,28.441079080104828,61.08544921875,9.712424993515015,73.4365234375,9.431517601013184,1607.1428571428626,56,4,14,878
26,63.4130859375,10.026625633239746,73.892822265625,21.787585198879242,58.33154296875,31.011173009872437,66.4609375,44.66448974609375,68.4306640625,16.017653465270996,79.6025390625,20.97337245941162,1634.6153846153811,52,4,13,815
27,67.625,8.771484375,79.631591796875,17.62086719274521,63.3603515625,7.920928001403809,74.49658203125,34.545886754989624,72.3837890625,3.977705955505371,85.538818359375,42.82124704122543,1640.6249999999975,64,4,16,1003
28,73.583984375,8.44607162475586,87.063232421875,12.091948926448822,68.32275390625,13.886064291000366,82.49951171875,8.943359136581421,76.53076171875,4.929229497909546,93.729248046875,3.567074239253998,1666.6666666666683,60,4,15,940
29,81.398681640625,8.042468965053558,96.271240234375,19.041418969631195,78.2119140625,7.828139305114746,89.402099609375,25.960142076015472,87.3720703125,30.019766807556152,102.367431640625,44.71387094259262,1696.428571428578,56,4,14,877
30,87.51220703125,13.776218175888062,104.533935546875,21.315254628658295,83.076171875,7.240291595458984,97.845458984375,20.393353402614594,94.18701171875,6.273620367050171,113.609375,31.534912109375,1718.7499999999966,64,4,16,1002
31,89.667236328125,12.928086698055267,107.262451171875,23.17599242925644,84.19970703125,6.7491796016693115,100.290283203125,9.64644855260849,95.56884765625,7.163717031478882,116.891357421875,22.626624524593353,1730.7692307692294,52,4,13,814
32,97.864013671875,13.60626357793808,117.39111328125,20.04038977622986,92.56884765625,43.27992796897888,106.50341796875,10.437976598739624,102.0732421875,15.252448081970215,124.901123046875,4.7536510825157166,1749.999999999999,60,4,15,939
33,100.605712890625,11.535699784755707,120.60888671875,13.006698369979858,95.92724609375,32.188066244125366,109.183837890625,17.36683839559555,105.4765625,22.99163818359375,126.192626953125,3.033939778804779,1770.8333333333387,48,4,12,751
34,106.915283203125,15.64101642370224,125.335693359375,5.498393952846527,101.52978515625,10.396085500717163,117.304931640625,45.096225678920746,114.55224609375,24.886430501937866,127.71337890625,0.2044694423675537,1785.7142857142933,56,4,14,876
35,111.000732421875,19.951415479183197,127.09326171875,1.519622564315796,104.2978515625,13.708159446716309,122.947509765625,35.99455922842026,119.3291015625,19.91903591156006,127.974365234375,0.02497762441635132,1796.8749999999961,64,4,16,1001
36,121.364990234375,10.623373925685883,128.0,0.0,113.951416015625,22.09456342458725,128.0,0.0,125.5732421875,1.2485418319702148,128.0,0.0,1826.9230769230774,52,4,13,813
37,123.303955078125,8.402484357357025,128.0,0.0,116.42822265625,30.089086294174194,128.0,0.0,126.255859375,1.2465476989746094,128.0,0.0,1833.3333333333294,60,4,15,938
38,127.81884765625,0.32411742210388184,128.0,0.0,126.96728515625,8.227933645248413,128.0,0.0,127.955078125,0.042903900146484375,128.0,0.0,1874.9999999999952,64,4,16,1000
39,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,1916.6666666666738,60,4,15,937
40,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,1923.076923076926,52,4,13,812
41,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,1953.125000000008,64,4,16,999
42,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,1964.2857142857104,56,4,14,874
43,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,1979.1666666666654,48,4,12,749
44,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2000.0000000000048,60,4,15,936
45,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2019.2307692307745,52,4,13,811
46,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2031.250000000007,64,4,16,998
47,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2053.571428571426,56,4,14,873
48,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2083.3333333333358,60,4,15,935
49,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2109.3750000000064,64,4,16,997
50,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2115.3846153846225,52,4,13,810
51,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,128.0,0.0,2142.8571428571413,56,4,14,872
