,theta mu pop rise,theta var pop rise,theta mu pop fall,theta var pop fall,theta mu first rise,theta var first rise,theta mu first fall,theta var first fall,theta mu last rise,theta var last rise,theta mu last fall,theta var last fall,theta delay (ps),m,n,c,ps_bumps
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.375,32,1,16,101
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.385,26,1,13,82
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,20,1,10,63
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.857,14,1,7,44
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.091000000001,22,1,11,69
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.667000000001,30,1,15,94
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.5,16,1,8,50
7,0.0,0.0,0.0205078125,0.020087242126464844,0.0,0.0,0.0205078125,0.020087242126464844,0.0,0.0,0.0205078125,0.020087242126464844,2211.538,26,1,13,81
8,0.0,0.0,0.09765625,0.0881195068359375,0.0,0.0,0.09765625,0.0881195068359375,0.0,0.0,0.09765625,0.0881195068359375,2222.222,18,1,9,56
9,0.0,0.0,0.4052734375,0.2410268783569336,0.0,0.0,0.4052734375,0.2410268783569336,0.0,0.0,0.4052734375,0.2410268783569336,2232.143,28,1,14,87
10,0.0,0.0,0.9970703125,0.08690547943115234,0.0,0.0,0.9970703125,0.08690547943115234,0.0,0.0,0.9970703125,0.08690547943115234,2250.0,20,1,10,62
11,0.0,0.0,1.3173828125,0.21665096282958984,0.0,0.0,1.3173828125,0.21665096282958984,0.0,0.0,1.3173828125,0.21665096282958984,2265.625,32,1,16,99
12,0.0,0.0,1.546875,0.247802734375,0.0,0.0,1.546875,0.247802734375,0.0,0.0,1.546875,0.247802734375,2272.7270000000008,22,1,11,68
13,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2291.667,12,1,6,37
14,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2307.692,26,1,13,80
15,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2321.429,14,1,7,43
16,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2333.333,30,1,15,92
17,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2343.75,16,1,8,49
18,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2361.111,18,1,9,55
19,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2375.0,20,1,10,61
20,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2386.364,22,1,11,67
21,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2395.833,24,1,12,73
22,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2403.846,26,1,13,79
23,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2410.714,28,1,14,85
24,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2416.667,30,1,15,91
25,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2421.875,32,1,16,97
26,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2500.0,12,1,6,36
27,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2578.125,32,1,16,95
28,0.0048828125,0.004858970642089844,2.0,0.0,0.0048828125,0.004858970642089844,2.0,0.0,0.0048828125,0.004858970642089844,2.0,0.0,2583.333,30,1,15,89
29,0.1298828125,0.11301326751708984,2.0,0.0,0.1298828125,0.11301326751708984,2.0,0.0,0.1298828125,0.11301326751708984,2.0,0.0,2589.286,28,1,14,83
