,delta mu fall bg,delta mu rise bg,var fall bg,var rise bg,phi delay (ps) bg,delta mu fall target,delta mu rise target,var fall target,var rise target,phi delay (ps) target,diff mu fall,diff mu rise,diff var fall,diff var rise
0,-2.2742919921875,-0.2254638671875,12.827155113220215,5.147854745388031,78.12499999999925,-2.2054443359375,1.3924560546875,17.7117440700531,10.423384666442871,78.12499999999925,0.06884765625,1.617919921875,4.884588956832886,5.27552992105484
1,-1.3345947265625,0.5042724609375,13.863113820552826,5.543157339096069,80.64516129031497,-0.6585693359375,0.2308349609375,15.745054006576538,5.771314382553101,80.64516129031497,0.676025390625,-0.2734375,1.8819401860237122,0.22815704345703125
2,-3.1551513671875,-0.0665283203125,12.10996150970459,5.067198753356934,92.59259259258975,-2.2076416015625,1.3731689453125,17.55171912908554,10.48892730474472,92.59259259258975,0.947509765625,1.439697265625,5.441757619380951,5.421728551387787
3,-2.4085693359375,-0.4576416015625,12.709653615951538,5.220992803573608,104.16666666665684,-0.1434326171875,0.5223388671875,15.942229270935059,5.6933441162109375,104.16666666665684,2.26513671875,0.97998046875,3.2325756549835205,0.4723513126373291
4,-2.3553466796875,-0.3128662109375,12.45257568359375,4.982263028621674,113.63636363635293,0.0850830078125,1.4176025390625,17.21518611907959,6.670661389827728,113.63636363635293,2.4404296875,1.73046875,4.76261043548584,1.6883983612060547
5,-1.5904541015625,0.6412353515625,13.514232099056244,5.692801415920258,124.99999999999615,0.0618896484375,1.8729248046875,19.26987212896347,10.042288780212402,124.99999999999615,1.65234375,1.231689453125,5.755640029907227,4.349487364292145
6,-2.9395751953125,0.0604248046875,12.262280404567719,5.085135459899902,138.88888888888462,-2.0238037109375,1.5543212890625,13.605647802352905,6.7861685156822205,138.88888888888462,0.915771484375,1.493896484375,1.3433673977851868,1.7010330557823181
7,-1.6427001953125,0.6019287109375,13.162877023220062,5.669259786605835,147.05882352940412,-0.1568603515625,1.9080810546875,25.139913022518158,15.354567527770996,147.05882352940412,1.48583984375,1.30615234375,11.977035999298096,9.685307741165161
8,-2.2166748046875,-0.2366943359375,12.62496566772461,5.114304006099701,156.2499999999985,-0.0589599609375,0.4967041015625,16.325904607772827,5.7647218108177185,156.2499999999985,2.15771484375,0.7333984375,3.7009389400482178,0.6504178047180176
9,-1.4630126953125,0.3983154296875,13.569672524929047,5.403189659118652,161.2903225806432,-0.2852783203125,0.2528076171875,23.65774530172348,12.64251708984375,161.2903225806432,1.177734375,-0.1455078125,10.088072776794434,7.239327430725098
10,-1.6539306640625,0.5572509765625,13.25426572561264,5.559799134731293,172.41379310344388,0.8685302734375,1.7474365234375,20.304878652095795,9.758508443832397,172.41379310344388,2.5224609375,1.190185546875,7.050612926483154,4.198709309101105
11,-3.0926513671875,0.0035400390625,12.02341365814209,5.038150250911713,185.18518518517948,-2.1483154296875,1.6246337890625,13.725936889648438,6.718194425106049,185.18518518517948,0.9443359375,1.62109375,1.7025232315063477,1.680044174194336
12,-1.3665771484375,0.5230712890625,13.670535802841187,5.495931088924408,192.30769230768328,0.6759033203125,1.8267822265625,22.68548583984375,12.157937943935394,192.30769230768328,2.04248046875,1.3037109375,9.014950037002563,6.662006855010986
13,-2.9429931640625,0.1383056640625,12.414471566677094,5.292953908443451,208.33333333332686,-0.1016845703125,0.6383056640625,17.26280015707016,7.569076955318451,208.33333333332686,2.84130859375,0.5,4.848328590393066,2.276123046875
14,-1.4888916015625,0.4486083984375,13.359412610530853,5.372939825057983,217.39130434781535,-2.2244873046875,1.3944091796875,17.935054779052734,10.945631980895996,217.39130434781535,-0.735595703125,0.94580078125,4.575642168521881,5.572692155838013
15,-1.3314208984375,0.4593505859375,13.944564580917358,5.502300024032593,227.27272727271907,-2.2615966796875,1.4119873046875,18.36907958984375,12.174323081970215,227.27272727271907,-0.93017578125,0.95263671875,4.424515008926392,6.672023057937622
16,-1.5421142578125,0.5970458984375,13.299052655696869,5.62688422203064,234.3749999999977,-2.1822509765625,1.4832763671875,17.81887286901474,10.440048217773438,234.3749999999977,-0.64013671875,0.88623046875,4.519820213317871,4.813163995742798
17,-1.4278564453125,0.5894775390625,13.766497552394867,5.548095166683197,241.93548387095814,0.4468994140625,1.5660400390625,17.00754714012146,6.614962995052338,241.93548387095814,1.874755859375,0.9765625,3.241049587726593,1.0668678283691406
18,-3.0972900390625,-0.0198974609375,12.192260682582855,5.036048352718353,258.62068965516585,0.3543701171875,1.5245361328125,20.765142858028412,10.036160409450531,258.62068965516585,3.45166015625,1.54443359375,8.572882175445557,5.000112056732178
19,-1.6097412109375,0.3477783203125,13.301852941513062,5.2200111746788025,267.85714285713266,0.1800537109375,1.6029052734375,25.317842423915863,14.786908864974976,267.85714285713266,1.789794921875,1.255126953125,12.015989482402802,9.566897690296173
20,-1.4378662109375,0.4530029296875,13.525043249130249,5.488409996032715,277.77777777776924,-0.4122314453125,0.3682861328125,20.317591607570648,9.660138070583344,277.77777777776924,1.025634765625,-0.084716796875,6.792548358440399,4.171728074550629
21,-2.7181396484375,-0.6986083984375,12.326030492782593,5.298043191432953,288.46153846153163,-0.3531494140625,0.3099365234375,19.629363000392914,9.135156393051147,288.46153846153163,2.364990234375,1.008544921875,7.303332507610321,3.8371132016181946
22,-1.5814208984375,0.4305419921875,13.363754034042358,5.324092864990234,299.99999999999613,-2.3502197265625,1.4747314453125,13.654289662837982,6.74456924200058,299.99999999999613,-0.768798828125,1.044189453125,0.2905356287956238,1.4204763770103455
23,-1.1942138671875,0.5682373046875,14.156180381774902,5.657294273376465,302.4193548387076,-0.1199951171875,1.9691162109375,20.20310878753662,10.463227987289429,302.4193548387076,1.07421875,1.40087890625,6.046928405761719,4.805933713912964
24,-1.6265869140625,0.4542236328125,13.350840508937836,5.373749673366547,312.499999999997,-2.7274169921875,1.1373291015625,20.68186092376709,13.83992475271225,312.499999999997,-1.100830078125,0.68310546875,7.331020414829254,8.466175079345703
25,-3.1495361328125,-0.1385498046875,12.090679585933685,5.091891705989838,322.5806451612864,-0.6195068359375,0.1024169921875,19.42310118675232,9.150691986083984,322.5806451612864,2.530029296875,0.240966796875,7.332421600818634,4.058800280094147
26,-1.7142333984375,0.4901123046875,13.28789496421814,5.38284969329834,333.33333333332314,-0.3848876953125,1.6966552734375,21.134835183620453,12.4678475856781,333.33333333332314,1.329345703125,1.20654296875,7.846940219402313,7.084997892379761
27,-2.2706298828125,-0.4544677734375,12.386663854122162,5.209314286708832,344.82758620688776,-2.5648193359375,1.2642822265625,13.187162160873413,6.411569535732269,344.82758620688776,-0.294189453125,1.71875,0.8004983067512512,1.2022552490234375
28,-1.4979248046875,0.4302978515625,13.42464828491211,5.430216729640961,357.14285714284813,-0.1490478515625,1.8734130859375,20.386872708797455,11.203143835067749,357.14285714284813,1.348876953125,1.443115234375,6.9622244238853455,5.772927105426788
29,-3.0084228515625,-0.0562744140625,12.038323819637299,5.11764121055603,362.31884057971,-0.5718994140625,0.2523193359375,19.74409383535385,9.661720037460327,362.31884057971,2.4365234375,0.30859375,7.705770015716553,4.544078826904297
30,-1.5445556640625,0.4232177734375,13.471436440944672,5.423284292221069,370.37037037037214,0.1529541015625,1.4935302734375,25.87890601158142,16.051481008529663,370.37037037037214,1.697509765625,1.0703125,12.40746957063675,10.628196716308594
31,-2.1800537109375,-0.3077392578125,12.76833701133728,5.152858734130859,384.61538461537987,-0.2698974609375,1.8360595703125,20.724929571151733,11.479607045650482,384.61538461537987,1.91015625,2.143798828125,7.956592559814453,6.326748311519623
32,-3.0716552734375,-0.0118408203125,12.164613485336304,5.327773094177246,390.62499999999625,-2.8009033203125,1.3695068359375,21.11525720357895,14.294219732284546,390.62499999999625,0.270751953125,1.38134765625,8.950643718242645,8.9664466381073
33,-1.6446533203125,0.4698486328125,13.248145997524261,5.470971047878265,403.22580645161463,-0.1834716796875,1.9635009765625,24.55902099609375,14.591247498989105,403.22580645161463,1.461181640625,1.49365234375,11.310874998569489,9.12027645111084
34,-2.2613525390625,-0.3145751953125,12.883197724819183,5.079031944274902,416.6666666666671,0.5008544921875,1.7994384765625,18.295373380184174,7.906047761440277,416.6666666666671,2.76220703125,2.114013671875,5.41217565536499,2.8270158171653748
35,-1.6815185546875,0.4166259765625,13.18484115600586,5.3417128920555115,422.29729729729576,-2.3797607421875,1.3905029296875,15.204527854919434,7.562262535095215,422.29729729729576,-0.6982421875,0.973876953125,2.019686698913574,2.2205496430397034
36,-3.1824951171875,-0.0391845703125,12.039168357849121,5.113516807556152,431.03448275860967,-0.1866455078125,1.8472900390625,24.8657163977623,14.86455100774765,431.03448275860967,2.995849609375,1.886474609375,12.826548039913177,9.751034200191498
37,-1.5672607421875,0.2989501953125,13.472716331481934,5.285403668880463,446.4285714285634,-0.6156005859375,0.2591552734375,15.36075758934021,5.432386159896851,446.4285714285634,0.95166015625,-0.039794921875,1.8880412578582764,0.14698249101638794
38,-2.3487548828125,-0.4342041015625,12.71728366613388,5.224570989608765,454.5454545454514,-0.1773681640625,0.3089599609375,16.406590402126312,5.637052297592163,454.5454545454514,2.17138671875,0.7431640625,3.6893067359924316,0.41248130798339844
39,-1.6688232421875,0.4720458984375,13.337203025817871,5.46929144859314,468.7499999999955,-0.5279541015625,0.1854248046875,19.87809318304062,9.330008506774902,468.7499999999955,1.140869140625,-0.28662109375,6.540890157222748,3.8607170581817627
40,-2.0035400390625,-0.3150634765625,13.016921937465668,5.2182862758636475,476.19047619047285,0.4444580078125,1.5487060546875,21.517279624938965,11.026717185974121,476.19047619047285,2.447998046875,1.86376953125,8.500357687473297,5.808430910110474
41,-1.6297607421875,0.4661865234375,13.353941917419434,5.3843934535980225,483.87096774192963,-0.4664306640625,0.2977294921875,19.925805032253265,9.64089584350586,483.87096774192963,1.163330078125,-0.16845703125,6.571863114833832,4.256502389907837
42,-1.5135498046875,0.5701904296875,13.68142318725586,5.675925254821777,499.99999999999784,-0.0079345703125,1.3775634765625,21.581449449062347,12.208576142787933,499.99999999999784,1.505615234375,0.807373046875,7.900026261806488,6.532650887966156
43,-1.5462646484375,0.5579833984375,13.309627294540405,5.528350591659546,503.35570469798597,-0.2735595703125,1.7352294921875,25.504293382167816,16.13039779663086,503.35570469798597,1.272705078125,1.17724609375,12.194666087627411,10.602047204971313
44,-1.5999755859375,0.4124755859375,13.199945211410522,5.341487646102905,517.2413793103449,-0.6644287109375,0.1226806640625,22.280437231063843,11.659492909908295,517.2413793103449,0.935546875,-0.289794921875,9.08049201965332,6.318005263805389
45,-1.7359619140625,0.3438720703125,12.982912957668304,5.246921956539154,520.8333333333239,-2.6964111328125,1.1766357421875,21.327991902828217,14.44588851928711,520.8333333333239,-0.96044921875,0.832763671875,8.345078945159912,9.198966562747955
46,-1.5557861328125,0.4007568359375,13.269131124019623,5.339172124862671,535.7142857142787,-2.8411865234375,1.1077880859375,17.904256582260132,11.442508459091187,535.7142857142787,-1.285400390625,0.70703125,4.635125458240509,6.103336334228516
47,-2.8204345703125,0.0518798828125,12.479001939296722,5.149519860744476,546.8749999999948,-2.7886962890625,1.2730712890625,12.9699267745018,6.359090268611908,546.8749999999948,0.03173828125,1.22119140625,0.4909248352050781,1.2095704078674316
48,-2.9293212890625,0.0782470703125,12.669824540615082,5.29529994726181,555.5555555555517,-0.2593994140625,1.9039306640625,16.143111169338226,6.753441274166107,555.5555555555517,2.669921875,1.82568359375,3.4732866287231445,1.4581413269042969
49,-1.3507080078125,0.6834716796875,13.974111020565033,5.922667503356934,564.5161290322578,-2.7083740234375,1.2520751953125,22.636396169662476,16.03338187932968,564.5161290322578,-1.357666015625,0.568603515625,8.662285149097443,10.110714375972748
50,-3.0081787109375,0.0501708984375,12.384349584579468,5.244117498397827,576.9230769230765,-0.5582275390625,0.0958251953125,20.173381745815277,10.508250653743744,576.9230769230765,2.449951171875,0.045654296875,7.789032161235809,5.264133155345917
51,-1.5426025390625,0.4805908203125,13.537631928920746,5.474874913692474,583.3333333333286,-0.3170166015625,1.9356689453125,15.801314771175385,6.7392629981040955,583.3333333333286,1.2255859375,1.455078125,2.2636828422546387,1.264388084411621
52,-2.1429443359375,-0.2513427734375,12.79261565208435,5.148500382900238,599.9999999999923,-2.8831787109375,1.0689697265625,20.247752904891968,13.345312058925629,599.9999999999923,-0.740234375,1.3203125,7.455137252807617,8.19681167602539
53,-2.2059326171875,-0.3758544921875,12.455534934997559,5.041959702968597,603.4482758620669,-0.0086669921875,1.4708251953125,21.21866512298584,11.785167157649994,603.4482758620669,2.197265625,1.8466796875,8.763130187988281,6.7432074546813965
54,-1.2974853515625,0.4791259765625,13.906674802303314,5.5189895033836365,611.8881118881122,-0.7120361328125,0.1063232421875,19.26801723241806,9.038753509521484,611.8881118881122,0.58544921875,-0.372802734375,5.361342430114746,3.519764006137848
55,-2.9398193359375,0.0489501953125,12.250760793685913,5.216189801692963,624.999999999994,-2.7418212890625,1.2484130859375,17.330377519130707,10.455951452255249,624.999999999994,0.197998046875,1.199462890625,5.079616725444794,5.239761650562286
56,-1.4881591796875,0.3475341796875,13.625244140625,5.282149314880371,632.9113924050572,-0.7659912109375,-0.0462646484375,19.464053869247437,9.282553613185883,632.9113924050572,0.72216796875,-0.393798828125,5.8388097286224365,4.0004042983055115
57,-1.4356689453125,0.4742431640625,13.762740075588226,5.54963344335556,645.1612903225728,-2.9744873046875,1.1676025390625,15.926753997802734,8.634894788265228,645.1612903225728,-1.538818359375,0.693359375,2.164013922214508,3.085261344909668
58,-2.9981689453125,0.0181884765625,12.083998620510101,5.212306916713715,652.1739130434726,-0.8414306640625,0.0089111328125,19.987023293972015,10.094700753688812,652.1739130434726,2.15673828125,-0.00927734375,7.903024673461914,4.882393836975098
59,-2.9559326171875,0.2232666015625,12.451628684997559,5.349579751491547,666.6666666666595,-0.7811279296875,-0.0616455078125,19.553207397460938,10.24300765991211,666.6666666666595,2.1748046875,-0.284912109375,7.101578712463379,4.893427908420563
60,-2.1568603515625,-0.2469482421875,12.395284116268158,5.098247468471527,673.0769230769248,-3.0670166015625,1.1199951171875,17.127852857112885,10.001953125,673.0769230769248,-0.91015625,1.366943359375,4.732568740844727,4.903705656528473
61,-1.4854736328125,0.6766357421875,13.465835988521576,5.677333831787109,689.6551724137887,-0.7789306640625,1.4620361328125,24.47258847951889,15.395810067653656,689.6551724137887,0.70654296875,0.785400390625,11.006752490997314,9.718476235866547
62,-1.6048583984375,0.5670166015625,13.428901433944702,5.588150918483734,699.9999999999997,-3.0467529296875,1.0992431640625,21.016464233398438,13.62879604101181,699.9999999999997,-1.44189453125,0.5322265625,7.587562799453735,8.040645122528076
63,-1.7276611328125,0.6571044921875,13.068394124507904,5.615444183349609,703.1249999999933,-0.4229736328125,1.1182861328125,19.6451877951622,9.967389047145844,703.1249999999933,1.3046875,0.461181640625,6.576793670654297,4.351944863796234
64,-1.4874267578125,0.5950927734375,13.60494178533554,5.598104238510132,714.2857142857092,-0.7410888671875,1.6060791015625,18.779196739196777,10.861271798610687,714.2857142857092,0.746337890625,1.010986328125,5.174254953861237,5.263167560100555
